RG Sharma,14,2016,India,New Zealand
MS Dhoni,21,2016,India,New Zealand
V Kohli,85,2016,India,New Zealand
RG Sharma,15,2016,India,New Zealand
V Kohli,9,2016,India,New Zealand
MS Dhoni,39,2016,India,New Zealand
RG Sharma,13,2016,India,New Zealand
MS Dhoni,80,2016,India,New Zealand
V Kohli,154,2016,India,New Zealand
MS Dhoni,11,2016,India,New Zealand
RG Sharma,11,2016,India,New Zealand
V Kohli,45,2016,India,New Zealand
RG Sharma,70,2016,India,New Zealand
MS Dhoni,41,2016,India,New Zealand
V Kohli,65,2016,India,New Zealand
RA Jadeja,13,2017,India,England
MS Dhoni,6,2017,India,England
S Dhawan,1,2017,India,England
Yuvraj Singh,15,2017,India,England
V Kohli,122,2017,India,England
MS Dhoni,134,2017,India,England
S Dhawan,11,2017,India,England
Yuvraj Singh,150,2017,India,England
RA Jadeja,16,2017,India,England
V Kohli,8,2017,India,England
RA Jadeja,10,2017,India,England
MS Dhoni,25,2017,India,England
Yuvraj Singh,45,2017,India,England
V Kohli,55,2017,India,England
MS Dhoni,68,2006,India,Pakistan
Yuvraj Singh,39,2006,India,Pakistan
V Sehwag,5,2006,India,Pakistan
SR Tendulkar,100,2006,India,Pakistan
Yuvraj Singh,82,2006,India,Pakistan
V Sehwag,67,2006,India,Pakistan
SR Tendulkar,42,2006,India,Pakistan
MS Dhoni,72,2006,India,Pakistan
G Gambhir,2,2006,India,Pakistan
Yuvraj Singh,79,2006,India,Pakistan
SR Tendulkar,95,2006,India,Pakistan
MS Dhoni,2,2006,India,Pakistan
G Gambhir,21,2006,India,Pakistan
Yuvraj Singh,37,2006,India,Pakistan
SK Raina,35,2006,India,Pakistan
SR Tendulkar,0,2006,India,Pakistan
G Gambhir,38,2006,India,Pakistan
MS Dhoni,77,2006,India,Pakistan
Yuvraj Singh,107,2006,India,Pakistan
G Gambhir,25,2006,India,England
V Sehwag,7,2006,India,England
MS Dhoni,20,2006,India,England
Yuvraj Singh,1,2006,India,England
SK Raina,24,2006,India,England
G Gambhir,29,2006,India,England
MS Dhoni,38,2006,India,England
Yuvraj Singh,18,2006,India,England
V Sehwag,26,2006,India,England
SK Raina,81,2006,India,England
MS Dhoni,13,2006,India,England
Yuvraj Singh,103,2006,India,England
V Sehwag,15,2006,India,England
SK Raina,61,2006,India,England
MS Dhoni,96,2006,India,England
Yuvraj Singh,4,2006,India,England
V Sehwag,4,2006,India,England
SK Raina,2,2006,India,England
Yuvraj Singh,63,2006,India,England
SK Raina,53,2006,India,England
V Sehwag,12,2006,India,West Indies
MS Dhoni,2,2006,India,West Indies
Yuvraj Singh,93,2006,India,West Indies
SK Raina,27,2006,India,West Indies
MS Dhoni,15,2006,India,West Indies
V Sehwag,97,2006,India,West Indies
SK Raina,26,2006,India,West Indies
MS Dhoni,46,2006,India,West Indies
Yuvraj Singh,52,2006,India,West Indies
V Sehwag,11,2006,India,West Indies
SK Raina,7,2006,India,West Indies
MS Dhoni,14,2006,India,West Indies
Yuvraj Singh,26,2006,India,West Indies
V Sehwag,95,2006,India,West Indies
SK Raina,2,2006,India,West Indies
MS Dhoni,3,2006,India,Pakistan
Yuvraj Singh,7,2006,India,Pakistan
SK Raina,40,2006,India,Pakistan
MS Dhoni,59,2006,India,Pakistan
Yuvraj Singh,24,2006,India,Pakistan
V Sehwag,73,2006,India,Pakistan
SK Raina,6,2006,India,Pakistan
MS Dhoni,0,2007,India,Bangladesh
Yuvraj Singh,47,2007,India,Bangladesh
V Sehwag,2,2007,India,Bangladesh
SR Tendulkar,7,2007,India,Bangladesh
MS Dhoni,29,2007,India,Bermuda
Yuvraj Singh,83,2007,India,Bermuda
V Sehwag,114,2007,India,Bermuda
SR Tendulkar,57,2007,India,Bermuda
MS Dhoni,0,2007,India,Sri Lanka
Yuvraj Singh,6,2007,India,Sri Lanka
V Sehwag,48,2007,India,Sri Lanka
SR Tendulkar,0,2007,India,Sri Lanka
MS Dhoni,14,2006,India,South Africa
SK Raina,4,2006,India,South Africa
SR Tendulkar,35,2006,India,South Africa
MS Dhoni,55,2006,India,South Africa
V Sehwag,0,2006,India,South Africa
SR Tendulkar,2,2006,India,South Africa
MS Dhoni,26,2006,India,South Africa
V Sehwag,18,2006,India,South Africa
SR Tendulkar,1,2006,India,South Africa
SR Tendulkar,55,2006,India,South Africa
MS Dhoni,44,2006,India,South Africa
V Sehwag,11,2006,India,South Africa
MS Dhoni,7,2006,India,England
Yuvraj Singh,27,2006,India,England
V Sehwag,9,2006,India,England
SK Raina,0,2006,India,England
SR Tendulkar,35,2006,India,England
MS Dhoni,51,2006,India,West Indies
Yuvraj Singh,27,2006,India,West Indies
V Sehwag,17,2006,India,West Indies
SK Raina,19,2006,India,West Indies
SR Tendulkar,29,2006,India,West Indies
MS Dhoni,28,2006,India,Australia
V Sehwag,65,2006,India,Australia
SK Raina,13,2006,India,Australia
SR Tendulkar,10,2006,India,Australia
MS Dhoni,2,2006,India,West Indies
SK Raina,34,2006,India,West Indies
SR Tendulkar,141,2006,India,West Indies
V Sehwag,9,2006,India,West Indies
V Sehwag,1,2006,India,West Indies
SR Tendulkar,65,2006,India,West Indies
MS Dhoni,18,2006,India,West Indies
Yuvraj Singh,0,2006,India,West Indies
SK Raina,11,2006,India,West Indies
V Sehwag,10,2006,India,Australia
SR Tendulkar,4,2006,India,Australia
MS Dhoni,23,2006,India,Australia
SK Raina,26,2006,India,Australia
G Gambhir,3,2007,India,England
MS Dhoni,19,2007,India,England
Yuvraj Singh,0,2007,India,England
SR Tendulkar,17,2007,India,England
MS Dhoni,21,2007,India,England
Yuvraj Singh,49,2007,India,England
SR Tendulkar,99,2007,India,England
SR Tendulkar,8,2007,India,England
MS Dhoni,13,2007,India,England
Yuvraj Singh,45,2007,India,England
MS Dhoni,13,2007,India,England
Yuvraj Singh,71,2007,India,England
SR Tendulkar,55,2007,India,England
G Gambhir,51,2007,India,England
MS Dhoni,24,2007,India,England
Yuvraj Singh,72,2007,India,England
SR Tendulkar,71,2007,India,England
G Gambhir,47,2007,India,England
MS Dhoni,35,2007,India,England
Yuvraj Singh,18,2007,India,England
SR Tendulkar,94,2007,India,England
G Gambhir,12,2007,India,England
MS Dhoni,50,2007,India,England
Yuvraj Singh,28,2007,India,England
SR Tendulkar,30,2007,India,England
G Gambhir,0,2007,India,West Indies
SR Tendulkar,60,2007,India,West Indies
Yuvraj Singh,10,2007,India,West Indies
SK Raina,23,2007,India,West Indies
MS Dhoni,40,2007,India,West Indies
SR Tendulkar,100,2007,India,West Indies
MS Dhoni,48,2007,India,Sri Lanka
V Sehwag,19,2007,India,Sri Lanka
SR Tendulkar,54,2007,India,Sri Lanka
V Sehwag,46,2007,India,Sri Lanka
Yuvraj Singh,95,2007,India,Sri Lanka
MS Dhoni,67,2007,India,Sri Lanka
Yuvraj Singh,21,2007,India,Sri Lanka
V Sehwag,12,2007,India,Sri Lanka
SR Tendulkar,1,2007,India,Sri Lanka
G Gambhir,85,2007,India,Scotland
Yuvraj Singh,38,2007,India,Scotland
G Gambhir,21,2007,India,Bangladesh
MS Dhoni,91,2007,India,Bangladesh
Yuvraj Singh,1,2007,India,Bangladesh
V Sehwag,30,2007,India,Bangladesh
G Gambhir,101,2007,India,Bangladesh
MS Dhoni,36,2007,India,Bangladesh
Yuvraj Singh,24,2007,India,Bangladesh
V Sehwag,21,2007,India,Bangladesh
MS Dhoni,2,2007,India,Africa XI
Yuvraj Singh,31,2007,India,Africa XI
V Sehwag,45,2007,India,Africa XI
MS Dhoni,33,2007,India,Africa XI
Yuvraj Singh,30,2007,India,Africa XI
V Sehwag,52,2007,India,Africa XI
MS Dhoni,139,2007,India,Africa XI
Yuvraj Singh,31,2007,India,Africa XI
V Sehwag,8,2007,India,Africa XI
RG Sharma,39,2008,India,Australia
SR Tendulkar,44,2008,India,Australia
MS Dhoni,17,2008,India,Australia
G Gambhir,21,2008,India,Australia
Yuvraj Singh,3,2008,India,Australia
V Sehwag,11,2008,India,Australia
G Gambhir,34,2008,India,Australia
SR Tendulkar,5,2008,India,Australia
RG Sharma,1,2008,India,Australia
MS Dhoni,37,2008,India,Australia
Yuvraj Singh,26,2008,India,Australia
MS Dhoni,50,2008,India,Sri Lanka
G Gambhir,15,2008,India,Sri Lanka
Yuvraj Singh,76,2008,India,Sri Lanka
RG Sharma,24,2008,India,Sri Lanka
SR Tendulkar,0,2008,India,Sri Lanka
RG Sharma,1,2008,India,Australia
G Gambhir,113,2008,India,Australia
MS Dhoni,36,2008,India,Australia
Yuvraj Singh,5,2008,India,Australia
V Sehwag,17,2008,India,Australia
SR Tendulkar,2,2008,India,Australia
SR Tendulkar,63,2008,India,Sri Lanka
G Gambhir,63,2008,India,Sri Lanka
Yuvraj Singh,36,2008,India,Sri Lanka
RG Sharma,3,2008,India,Sri Lanka
RG Sharma,66,2008,India,Australia
G Gambhir,3,2008,India,Australia
SR Tendulkar,117,2008,India,Australia
MS Dhoni,15,2008,India,Australia
Yuvraj Singh,10,2008,India,Australia
RG Sharma,2,2008,India,Australia
G Gambhir,15,2008,India,Australia
MS Dhoni,36,2008,India,Australia
Yuvraj Singh,38,2008,India,Australia
SR Tendulkar,91,2008,India,Australia
G Gambhir,80,2007,India,Ireland
SR Tendulkar,4,2007,India,Ireland
RG Sharma,8,2007,India,South Africa
G Gambhir,0,2007,India,South Africa
SR Tendulkar,99,2007,India,South Africa
Yuvraj Singh,13,2007,India,South Africa
MS Dhoni,0,2007,India,South Africa
Yuvraj Singh,49,2007,India,South Africa
SR Tendulkar,93,2007,India,South Africa
MS Dhoni,14,2007,India,South Africa
Yuvraj Singh,61,2007,India,South Africa
G Gambhir,5,2007,India,South Africa
SR Tendulkar,8,2007,India,South Africa
G Gambhir,7,2007,India,Australia
SR Tendulkar,16,2007,India,Australia
Yuvraj Singh,10,2007,India,Australia
MS Dhoni,58,2007,India,Australia
RG Sharma,1,2007,India,Australia
G Gambhir,6,2007,India,Australia
MS Dhoni,33,2007,India,Australia
Yuvraj Singh,121,2007,India,Australia
SR Tendulkar,43,2007,India,Australia
SR Tendulkar,79,2007,India,Australia
MS Dhoni,50,2007,India,Australia
Yuvraj Singh,39,2007,India,Australia
MS Dhoni,4,2007,India,Australia
Yuvraj Singh,1,2007,India,Australia
SR Tendulkar,47,2007,India,Australia
MS Dhoni,26,2007,India,Australia
Yuvraj Singh,6,2007,India,Australia
SR Tendulkar,72,2007,India,Australia
SR Tendulkar,21,2007,India,Australia
MS Dhoni,5,2007,India,Australia
Yuvraj Singh,15,2007,India,Australia
MS Dhoni,63,2007,India,Pakistan
G Gambhir,44,2007,India,Pakistan
Yuvraj Singh,58,2007,India,Pakistan
SR Tendulkar,4,2007,India,Pakistan
G Gambhir,57,2007,India,Pakistan
MS Dhoni,4,2007,India,Pakistan
Yuvraj Singh,34,2007,India,Pakistan
V Sehwag,25,2007,India,Pakistan
SR Tendulkar,99,2007,India,Pakistan
G Gambhir,25,2007,India,Pakistan
MS Dhoni,49,2007,India,Pakistan
Yuvraj Singh,77,2007,India,Pakistan
SR Tendulkar,29,2007,India,Pakistan
MS Dhoni,45,2007,India,Pakistan
G Gambhir,3,2007,India,Pakistan
Yuvraj Singh,53,2007,India,Pakistan
V Sehwag,43,2007,India,Pakistan
SR Tendulkar,97,2007,India,Pakistan
RG Sharma,52,2007,India,Pakistan
MS Dhoni,24,2007,India,Pakistan
G Gambhir,12,2007,India,Pakistan
V Sehwag,10,2007,India,Pakistan
SR Tendulkar,30,2007,India,Pakistan
Yuvraj Singh,50,2007,India,Pakistan
RG Sharma,11,2008,India,Hong Kong
G Gambhir,51,2008,India,Hong Kong
MS Dhoni,109,2008,India,Hong Kong
V Sehwag,78,2008,India,Hong Kong
SK Raina,101,2008,India,Hong Kong
RG Sharma,0,2008,India,Pakistan
MS Dhoni,26,2008,India,Pakistan
G Gambhir,9,2008,India,Pakistan
Yuvraj Singh,48,2008,India,Pakistan
V Sehwag,119,2008,India,Pakistan
SK Raina,84,2008,India,Pakistan
RG Sharma,22,2008,India,Bangladesh
G Gambhir,90,2008,India,Bangladesh
SK Raina,116,2008,India,Bangladesh
Yuvraj Singh,36,2008,India,Bangladesh
RG Sharma,58,2008,India,Pakistan
G Gambhir,35,2008,India,Pakistan
MS Dhoni,76,2008,India,Pakistan
Yuvraj Singh,37,2008,India,Pakistan
V Sehwag,49,2008,India,Pakistan
SK Raina,1,2008,India,Pakistan
MS Dhoni,67,2008,India,Sri Lanka
G Gambhir,68,2008,India,Sri Lanka
Yuvraj Singh,36,2008,India,Sri Lanka
RG Sharma,22,2008,India,Sri Lanka
V Sehwag,42,2008,India,Sri Lanka
SK Raina,54,2008,India,Sri Lanka
G Gambhir,6,2008,India,Sri Lanka
RG Sharma,3,2008,India,Sri Lanka
V Sehwag,60,2008,India,Sri Lanka
MS Dhoni,49,2008,India,Sri Lanka
Yuvraj Singh,0,2008,India,Sri Lanka
SK Raina,16,2008,India,Sri Lanka
RG Sharma,19,2008,India,Sri Lanka
G Gambhir,0,2008,India,Sri Lanka
MS Dhoni,6,2008,India,Sri Lanka
Yuvraj Singh,23,2008,India,Sri Lanka
SK Raina,17,2008,India,Sri Lanka
V Kohli,12,2008,India,Sri Lanka
V Kohli,37,2008,India,Sri Lanka
Yuvraj Singh,20,2008,India,Sri Lanka
RG Sharma,0,2008,India,Sri Lanka
MS Dhoni,39,2008,India,Sri Lanka
SK Raina,1,2008,India,Sri Lanka
RG Sharma,32,2008,India,Sri Lanka
G Gambhir,8,2008,India,Sri Lanka
MS Dhoni,76,2008,India,Sri Lanka
Yuvraj Singh,12,2008,India,Sri Lanka
SK Raina,53,2008,India,Sri Lanka
V Kohli,25,2008,India,Sri Lanka
RG Sharma,3,2008,India,Sri Lanka
MS Dhoni,1,2008,India,Sri Lanka
G Gambhir,11,2008,India,Sri Lanka
Yuvraj Singh,17,2008,India,Sri Lanka
SK Raina,10,2008,India,Sri Lanka
V Kohli,31,2008,India,Sri Lanka
RG Sharma,9,2008,India,Pakistan
G Gambhir,62,2008,India,Pakistan
MS Dhoni,24,2008,India,Pakistan
Yuvraj Singh,55,2008,India,Pakistan
V Sehwag,89,2008,India,Pakistan
SK Raina,26,2008,India,Pakistan
RG Sharma,26,2008,India,Bangladesh
G Gambhir,107,2008,India,Bangladesh
SK Raina,0,2008,India,Bangladesh
V Sehwag,59,2008,India,Bangladesh
Yuvraj Singh,26,2008,India,Bangladesh
RG Sharma,24,2008,India,Pakistan
MS Dhoni,64,2008,India,Pakistan
G Gambhir,40,2008,India,Pakistan
Yuvraj Singh,56,2008,India,Pakistan
V Sehwag,2,2008,India,Pakistan
SK Raina,24,2008,India,Pakistan
RG Sharma,11,2008,India,England
G Gambhir,51,2008,India,England
Yuvraj Singh,138,2008,India,England
V Sehwag,85,2008,India,England
SK Raina,43,2008,India,England
MS Dhoni,39,2008,India,England
G Gambhir,70,2008,India,England
V Sehwag,1,2008,India,England
RG Sharma,3,2008,India,England
MS Dhoni,15,2008,India,England
Yuvraj Singh,118,2008,India,England
SK Raina,4,2008,India,England
RG Sharma,28,2008,India,England
G Gambhir,14,2008,India,England
MS Dhoni,29,2008,India,England
Yuvraj Singh,38,2008,India,England
V Sehwag,68,2008,India,England
SK Raina,1,2008,India,England
G Gambhir,40,2008,India,England
SR Tendulkar,11,2008,India,England
Yuvraj Singh,25,2008,India,England
MS Dhoni,9,2008,India,England
V Sehwag,69,2008,India,England
RG Sharma,8,2008,India,England
MS Dhoni,50,2008,India,England
Yuvraj Singh,6,2008,India,England
V Sehwag,91,2008,India,England
SK Raina,53,2008,India,England
SR Tendulkar,50,2008,India,England
G Gambhir,17,2008,India,Sri Lanka
V Kohli,54,2008,India,Sri Lanka
RG Sharma,18,2008,India,Sri Lanka
MS Dhoni,71,2008,India,Sri Lanka
Yuvraj Singh,0,2008,India,Sri Lanka
SK Raina,76,2008,India,Sri Lanka
SR Tendulkar,20,2009,India,New Zealand
Yuvraj Singh,2,2009,India,New Zealand
MS Dhoni,84,2009,India,New Zealand
V Sehwag,77,2009,India,New Zealand
SK Raina,66,2009,India,New Zealand
V Sehwag,125,2009,India,New Zealand
G Gambhir,63,2009,India,New Zealand
RG Sharma,43,2009,India,New Zealand
G Gambhir,5,2009,India,New Zealand
MS Dhoni,9,2009,India,New Zealand
Yuvraj Singh,11,2009,India,New Zealand
V Sehwag,40,2009,India,New Zealand
SK Raina,8,2009,India,New Zealand
G Gambhir,15,2009,India,New Zealand
SR Tendulkar,163,2009,India,New Zealand
MS Dhoni,68,2009,India,New Zealand
Yuvraj Singh,87,2009,India,New Zealand
V Sehwag,3,2009,India,New Zealand
SK Raina,38,2009,India,New Zealand
RG Sharma,4,2009,India,West Indies
G Gambhir,13,2009,India,West Indies
MS Dhoni,41,2009,India,West Indies
Yuvraj Singh,131,2009,India,West Indies
RA Jadeja,0,2009,India,West Indies
RG Sharma,0,2009,India,West Indies
G Gambhir,0,2009,India,West Indies
MS Dhoni,95,2009,India,West Indies
Yuvraj Singh,35,2009,India,West Indies
RA Jadeja,7,2009,India,West Indies
RG Sharma,11,2009,India,West Indies
G Gambhir,44,2009,India,West Indies
MS Dhoni,46,2009,India,West Indies
Yuvraj Singh,2,2009,India,West Indies
RG Sharma,25,2009,India,Sri Lanka
MS Dhoni,61,2009,India,Sri Lanka
G Gambhir,62,2009,India,Sri Lanka
Yuvraj Singh,23,2009,India,Sri Lanka
SK Raina,54,2009,India,Sri Lanka
SR Tendulkar,5,2009,India,Sri Lanka
G Gambhir,27,2009,India,Sri Lanka
MS Dhoni,23,2009,India,Sri Lanka
Yuvraj Singh,66,2009,India,Sri Lanka
V Sehwag,42,2009,India,Sri Lanka
SK Raina,29,2009,India,Sri Lanka
SR Tendulkar,6,2009,India,Sri Lanka
G Gambhir,10,2009,India,Sri Lanka
SR Tendulkar,7,2009,India,Sri Lanka
MS Dhoni,35,2009,India,Sri Lanka
Yuvraj Singh,117,2009,India,Sri Lanka
V Sehwag,116,2009,India,Sri Lanka
SK Raina,9,2009,India,Sri Lanka
RG Sharma,4,2009,India,Sri Lanka
G Gambhir,150,2009,India,Sri Lanka
MS Dhoni,94,2009,India,Sri Lanka
Yuvraj Singh,5,2009,India,Sri Lanka
V Sehwag,5,2009,India,Sri Lanka
SK Raina,49,2009,India,Sri Lanka
RG Sharma,15,2009,India,Sri Lanka
MS Dhoni,53,2009,India,Sri Lanka
G Gambhir,13,2009,India,Sri Lanka
Yuvraj Singh,73,2009,India,Sri Lanka
V Sehwag,6,2009,India,Sri Lanka
RA Jadeja,60,2009,India,Sri Lanka
SK Raina,0,2009,India,Sri Lanka
MS Dhoni,8,2009,India,Sri Lanka
Yuvraj Singh,16,2009,India,Sri Lanka
SK Raina,0,2009,India,Sri Lanka
SR Tendulkar,27,2009,India,Sri Lanka
MS Dhoni,35,2009,India,New Zealand
Yuvraj Singh,8,2009,India,New Zealand
SK Raina,45,2009,India,New Zealand
SR Tendulkar,46,2009,India,New Zealand
SR Tendulkar,138,2009,India,Sri Lanka
MS Dhoni,56,2009,India,Sri Lanka
Yuvraj Singh,56,2009,India,Sri Lanka
SK Raina,8,2009,India,Sri Lanka
V Kohli,2,2009,India,Sri Lanka
G Gambhir,57,2009,India,Pakistan
MS Dhoni,3,2009,India,Pakistan
SK Raina,46,2009,India,Pakistan
SR Tendulkar,8,2009,India,Pakistan
V Kohli,16,2009,India,Pakistan
G Gambhir,6,2009,India,West Indies
V Kohli,79,2009,India,West Indies
G Gambhir,68,2009,India,Australia
MS Dhoni,34,2009,India,Australia
V Sehwag,13,2009,India,Australia
RA Jadeja,5,2009,India,Australia
SK Raina,9,2009,India,Australia
SR Tendulkar,14,2009,India,Australia
V Kohli,30,2009,India,Australia
G Gambhir,76,2009,India,Australia
MS Dhoni,124,2009,India,Australia
Yuvraj Singh,23,2009,India,Australia
V Sehwag,40,2009,India,Australia
SK Raina,62,2009,India,Australia
SR Tendulkar,4,2009,India,Australia
G Gambhir,6,2009,India,Australia
MS Dhoni,71,2009,India,Australia
Yuvraj Singh,78,2009,India,Australia
V Sehwag,11,2009,India,Australia
SK Raina,9,2009,India,Australia
SR Tendulkar,32,2009,India,Australia
V Sehwag,30,2009,India,Australia
SR Tendulkar,40,2009,India,Australia
V Kohli,10,2009,India,Australia
MS Dhoni,26,2009,India,Australia
Yuvraj Singh,12,2009,India,Australia
RA Jadeja,7,2009,India,Australia
SK Raina,17,2009,India,Australia
G Gambhir,8,2009,India,Australia
MS Dhoni,6,2009,India,Australia
Yuvraj Singh,9,2009,India,Australia
V Sehwag,38,2009,India,Australia
RA Jadeja,23,2009,India,Australia
SK Raina,59,2009,India,Australia
SR Tendulkar,175,2009,India,Australia
G Gambhir,0,2009,India,Australia
MS Dhoni,24,2009,India,Australia
Yuvraj Singh,6,2009,India,Australia
V Sehwag,6,2009,India,Australia
RA Jadeja,57,2009,India,Australia
SK Raina,0,2009,India,Australia
SR Tendulkar,10,2009,India,Australia
G Gambhir,11,2009,India,Sri Lanka
V Kohli,27,2009,India,Sri Lanka
MS Dhoni,72,2009,India,Sri Lanka
V Sehwag,146,2009,India,Sri Lanka
RA Jadeja,30,2009,India,Sri Lanka
SK Raina,16,2009,India,Sri Lanka
SR Tendulkar,69,2009,India,Sri Lanka
G Gambhir,2,2009,India,Sri Lanka
MS Dhoni,107,2009,India,Sri Lanka
V Sehwag,4,2009,India,Sri Lanka
RA Jadeja,12,2009,India,Sri Lanka
SK Raina,68,2009,India,Sri Lanka
SR Tendulkar,43,2009,India,Sri Lanka
V Kohli,54,2009,India,Sri Lanka
G Gambhir,32,2009,India,Sri Lanka
Yuvraj Singh,23,2009,India,Sri Lanka
V Sehwag,44,2009,India,Sri Lanka
SR Tendulkar,96,2009,India,Sri Lanka
G Gambhir,150,2009,India,Sri Lanka
V Sehwag,10,2009,India,Sri Lanka
SR Tendulkar,8,2009,India,Sri Lanka
V Kohli,107,2009,India,Sri Lanka
G Gambhir,39,2011,India,Bangladesh
V Sehwag,175,2011,India,Bangladesh
SR Tendulkar,28,2011,India,Bangladesh
V Kohli,100,2011,India,Bangladesh
G Gambhir,10,2011,India,Ireland
MS Dhoni,34,2011,India,Ireland
V Kohli,34,2011,India,Ireland
Yuvraj Singh,50,2011,India,Ireland
V Sehwag,5,2011,India,Ireland
SR Tendulkar,38,2011,India,Ireland
MS Dhoni,19,2011,India,Netherlands
G Gambhir,28,2011,India,Netherlands
Yuvraj Singh,51,2011,India,Netherlands
V Sehwag,39,2011,India,Netherlands
SR Tendulkar,27,2011,India,Netherlands
V Kohli,12,2011,India,Netherlands
G Gambhir,69,2011,India,South Africa
MS Dhoni,12,2011,India,South Africa
Yuvraj Singh,12,2011,India,South Africa
V Sehwag,73,2011,India,South Africa
SR Tendulkar,111,2011,India,South Africa
V Kohli,1,2011,India,South Africa
G Gambhir,22,2011,India,West Indies
SR Tendulkar,2,2011,India,West Indies
V Kohli,59,2011,India,West Indies
MS Dhoni,22,2011,India,West Indies
Yuvraj Singh,113,2011,India,West Indies
SK Raina,4,2011,India,West Indies
G Gambhir,50,2011,India,Australia
MS Dhoni,7,2011,India,Australia
V Sehwag,15,2011,India,Australia
SK Raina,34,2011,India,Australia
Yuvraj Singh,57,2011,India,Australia
SR Tendulkar,53,2011,India,Australia
V Kohli,24,2011,India,Australia
G Gambhir,27,2011,India,Pakistan
MS Dhoni,25,2011,India,Pakistan
Yuvraj Singh,0,2011,India,Pakistan
V Sehwag,38,2011,India,Pakistan
SK Raina,36,2011,India,Pakistan
SR Tendulkar,85,2011,India,Pakistan
V Kohli,9,2011,India,Pakistan
MS Dhoni,91,2011,India,Sri Lanka
G Gambhir,97,2011,India,Sri Lanka
Yuvraj Singh,21,2011,India,Sri Lanka
V Sehwag,0,2011,India,Sri Lanka
SR Tendulkar,18,2011,India,Sri Lanka
V Kohli,35,2011,India,Sri Lanka
G Gambhir,8,2010,India,Sri Lanka
MS Dhoni,37,2010,India,Sri Lanka
Yuvraj Singh,74,2010,India,Sri Lanka
V Sehwag,47,2010,India,Sri Lanka
RA Jadeja,39,2010,India,Sri Lanka
SK Raina,35,2010,India,Sri Lanka
V Kohli,9,2010,India,Sri Lanka
G Gambhir,18,2010,India,Bangladesh
MS Dhoni,101,2010,India,Bangladesh
SK Raina,51,2010,India,Bangladesh
V Sehwag,13,2010,India,Bangladesh
Yuvraj Singh,1,2010,India,Bangladesh
V Kohli,91,2010,India,Bangladesh
G Gambhir,71,2010,India,Sri Lanka
Yuvraj Singh,8,2010,India,Sri Lanka
V Kohli,71,2010,India,Sri Lanka
G Gambhir,41,2010,India,Bangladesh
MS Dhoni,32,2010,India,Bangladesh
SK Raina,18,2010,India,Bangladesh
Yuvraj Singh,13,2010,India,Bangladesh
V Kohli,102,2010,India,Bangladesh
G Gambhir,0,2010,India,Sri Lanka
MS Dhoni,14,2010,India,Sri Lanka
Yuvraj Singh,0,2010,India,Sri Lanka
V Sehwag,42,2010,India,Sri Lanka
RA Jadeja,38,2010,India,Sri Lanka
SK Raina,106,2010,India,Sri Lanka
V Kohli,2,2010,India,Sri Lanka
V Kohli,31,2010,India,South Africa
MS Dhoni,26,2010,India,South Africa
V Sehwag,46,2010,India,South Africa
RA Jadeja,22,2010,India,South Africa
SK Raina,58,2010,India,South Africa
SR Tendulkar,4,2010,India,South Africa
MS Dhoni,68,2010,India,South Africa
V Sehwag,9,2010,India,South Africa
SR Tendulkar,200,2010,India,South Africa
RG Sharma,48,2010,India,South Africa
MS Dhoni,9,2010,India,South Africa
RA Jadeja,36,2010,India,South Africa
SK Raina,49,2010,India,South Africa
V Kohli,57,2010,India,South Africa
RG Sharma,114,2010,India,Zimbabwe
RA Jadeja,61,2010,India,Zimbabwe
SK Raina,37,2010,India,Zimbabwe
RG Sharma,101,2010,India,Sri Lanka
V Kohli,82,2010,India,Sri Lanka
SK Raina,24,2010,India,Sri Lanka
RG Sharma,13,2010,India,Zimbabwe
V Kohli,18,2010,India,Zimbabwe
RA Jadeja,51,2010,India,Zimbabwe
